Pallidotegmental Fasciculus    UBERON:0002671,Facial Motor Nucleus    UBERON:0003011,Dorsal Cochlear Nucleus Pyramidal Cell Layer    UBERON:0022320,,Dorsal Nerve Root Of Lumbar Spinal Cord    UBERON:0026006,Nucleus Of Phrenic Nerve    UBERON:0016850,,,,,,,,,,,,,,,Preopercular Ramule    UBERON:3010795,Digastric Branch Of Facial Nerve    UBERON:0011315,,Dorsal Tegmental Nucleus    UBERON:0002143,"r11    XII    nuce, nucleus cuneatus externus","Agranular Insular Area, Ventral Part, Layer 6B (Mba)    MBA:699",A2 noradrenaline cells (paxrat)    PAXRAT:26,Commissure Of The Inferior Colliculi (Bercat)    BERCAT:27,Sacral Dorsal Root Ganglion    UBERON:0002837
Dorsal Tegmental Nucleus    UBERON:0002143,Dorsal Acoustic Stria    UBERON:0002790,Dorsal Cochlear Nucleus    UBERON:0002829,,Dorsal Nerve Root Of Sacral Spinal Cord    UBERON:0022941,Nucleus Of Pudendal Nerve    UBERON:0022278,,,,,,,,,,,,,,,Ramulus Suprabranchialis Anterior    UBERON:3010798,Digit Nerve Of Manus    UBERON:0003447,,Red Nucleus    UBERON:0001947,"nufs, nucleus fasciculi solitarii    nufl, nucleus funiculi lateralis","Allen Mouse Brain Atlas Parcellation Label Root,Ilx:Aibs/Uris/Mouse/Labels/",A4 noradrenaline cells (paxrat)    PAXRAT:27,Commissure Of The Superior Colliculi (Bercat)    BERCAT:28,Second Cervical Dorsal Root Ganglion    UBERON:0002839
Red Nucleus    UBERON:0001947,Ventral Acoustic Stria    UBERON:0003046,Dorsal External Arcuate Fiber Bundle    UBERON:0006089,,Dorsal Nerve Root Of Thoracic Spinal Cord    UBERON:0014616,Nucleus Of The Bulbocavernosus    UBERON:0018545,,,,,,,,,,,,,,,Ramulus Suprabranchialis Posterior    UBERON:3010799,Dorsal Anterior Lateral Line Nerve    UBERON:2001480,,Parvocellular Part Of Red Nucleus    UBERON:0002938,"sp1    X(m), nucleus motorius nervi vagi",Ammon'S Horn (Mba)    MBA:375,A5 noradrenaline cells (paxrat)    PAXRAT:28,Corpus Callosum (Bercat)    BERCAT:29,Second Lumbar Dorsal Root Ganglion    UBERON:0002856
Parvocellular Part Of Red Nucleus    UBERON:0002938,Pontine Reticular Formation    UBERON:0002573,Dorsal Longitudinal Fasciculus Of Medulla    UBERON:0002646,,Dorsal Thoracic Nucleus    UBERON:0002246,Nucleus Proprius Of Spinal Cord    UBERON:0016610,,,,,,,,,,,,,,,Ramus Auricularis Of The Vagus Nerve    UBERON:3010740,Dorsal Nerve Of Clitoris    UBERON:0019198,,Magnocellular Part Of Red Nucleus    UBERON:0002936,,Ansiform Lobule (Mba)    MBA:1017,A7 noradrenaline cells (paxrat)    PAXRAT:29,"Cuneate Nucleus, Caudal Division (Bercat)    BERCAT:30",Second Sacral Dorsal Root Ganglion    UBERON:0002861
Magnocellular Part Of Red Nucleus    UBERON:0002936,Uncinate Fasciculus    UBERON:0003044,Dorsal Motor Nucleus Of Vagus Nerve    UBERON:0002870,,Dorsolateral Fasciculus Of Medulla    UBERON:0002649,Parasympathetic Ganglion    FMA:5894,,,,,,,,,,,,,,,Ramus Buccal    UBERON:3010759,Dorsal Nerve Of Penis    UBERON:0019197,,Central Gray Substance Of Midbrain    UBERON:0003040,,Anterior Amygdalar Area (Mba)    MBA:23,A8 dopamine cells (paxrat)    PAXRAT:30,"Cuneate Nucleus, Rostral Division (Bercat)    BERCAT:31",Second Thoracic Dorsal Root Ganglion    UBERON:0002846
Central Gray Substance Of Midbrain    UBERON:0003040,Lateral Lemniscus    UBERON:0002953,Dorsal Paramedian Reticular Nucleus    UBERON:0016827,,Eighth Thoracic Spinal Cord Segment    UBERON:0006456,Regional Part Of Spinal Cord    UBERON:0001948,,,,,,,,,,,,,,,Ramus Lateral    UBERON:3010801,Dorsal Nerve Root Of Cervical Spinal Cord    UBERON:0014635,,Root Of Trochlear Nerve    UBERON:0002618,,Anterior Area (Mba)    MBA:312782546,B4 serotonin cells (paxrat)    PAXRAT:118,Cuneiform Nucleus (Bercat)    BERCAT:32,Seventh Cervical Dorsal Root Ganglion    UBERON:0002843
Root Of Trochlear Nerve    UBERON:0002618,Spinal Trigeminal Tract Of Pons    UBERON:0002800,Dorsolateral Fasciculus Of Medulla    UBERON:0002649,,Eleventh Thoracic Spinal Cord Segment    UBERON:0006467,Regional Part Of Vestibular Ganglion,,,,,,,,,,,,,,,Ramus Mandibularis Externus    UBERON:3010765,Dorsal Ramus Of Spinal Nerve    UBERON:0006839,,Mesencephalic Nucleus Of Trigeminal Nerve    UBERON:0001718,,"Anterior Area, Layer 1 (Mba)    MBA:312782550",B9 serotonin cells (paxrat)    PAXRAT:119,"Decussation Of The Brachium Con, Cochlear Nucleijunctivum (Bercat)    BERCAT:33",Seventh Thoracic Dorsal Root Ganglion    UBERON:0002850
Mesencephalic Nucleus Of Trigeminal Nerve    UBERON:0001718,Superior Salivatory Nucleus    UBERON:0002149,Dorsolateral Subnucleus Of Solitary Tract    UBERON:0026663,,Fasciculus Of Spinal Cord    UBERON:0005837,Roof Plate Spinal Cord Region    UBERON:0005724,,,,,,,,,,,,,,,Ramus Palatinus    UBERON:3010722,Dorsal Root Of Spinal Cord    UBERON:0002261,,Peripeduncular Nucleus    UBERON:0002144,,"Anterior Area, Layer 2/3 (Mba)    MBA:312782554",Barrington’s nucleus (paxrat)    PAXRAT:120,Decussation Of The Medial Lemniscus (Bercat)    BERCAT:34,Sixth Cervical Dorsal Root Ganglion    UBERON:0007711
Peripeduncular Nucleus    UBERON:0002144,Pontine Raphe Nucleus    UBERON:0002047,Dorsomedial Subnucleus Of Solitary Tract    UBERON:0026541,,Fifth Cervical Spinal Cord Segment,Root Of Lumbar Spinal Nerve    FMA:16421,,,,,,,,,,,,,,,Ramus Superficial Ophthalmic    UBERON:3010757,Efferent Nerve    UBERON:0006798,,Spinothalamic Tract Of Midbrain    UBERON:0002609,,"Anterior Area, Layer 4 (Mba)    MBA:312782558",Botzinger complex (paxrat)    PAXRAT:157,Deep Layer (Bercat)    BERCAT:35,Sixth Thoracic Dorsal Root Ganglion    UBERON:0002849
Spinothalamic Tract Of Midbrain    UBERON:0002609,Superior Medullary Velum    UBERON:0002659,Floor Plate Of Medulla Oblongata    UBERON:0003311,,Fifth Lumbar Spinal Cord Segment    UBERON:0006447,Root Of Sacral Nerve    FMA:18028,,,,,,,,,,,,,,,Ramus Supraotic    UBERON:3010796,Enteric Nerve    UBERON:0010380,,Decussation Of Superior Cerebellar Peduncle    UBERON:0002588,,"Anterior Area, Layer 5 (Mba)    MBA:312782562",C1 adrenaline cells (paxrat)    PAXRAT:161,Dorsal Accessory Nucleus Of The Inferior Olive (Bercat)    BERCAT:36,Spinal Ganglion Part Of Peripheral Nervous System
Decussation Of Superior Cerebellar Peduncle    UBERON:0002588,Locus Ceruleus    UBERON:0002148,Glossopharyngeal Lobe    UBERON:2000517,,Fifth Sacral Spinal Cord Segment    UBERON:0006464,Root Of Thoracic Nerve    FMA:14064,,,,,,,,,,,,,,,Ramus Ventral    UBERON:3010804,Eyelid Nerve    UBERON:0003437,,Medial Lemniscus Of Midbrain    UBERON:0002658,,"Anterior Area, Layer 6A (Mba)    MBA:312782566",C1 adrenaline cells and A1 noradrenaline cells (paxrat)    PAXRAT:162,Dorsal Cochlear Nucleus (Bercat)    BERCAT:37,Superior Part Of Vestibular Ganglion    UBERON:0002825
Medial Lemniscus Of Midbrain    UBERON:0002658,Motor Nucleus Of Trigeminal Nerve    UBERON:0002633,Glossopharyngeal Nerve Fiber Bundle    UBERON:0006090,,Fifth Thoracic Spinal Cord Segment    UBERON:0006453,Segment Of Spinal Cord    FMA:62420,,,,,,,,,,,,,,,Ventral Anterior Lateral Line Nerve    UBERON:2001481,Facial Nerve    UBERON:0001647,,Habenulo-Interpeduncular Tract Of Midbrain    UBERON:0023740,,"Anterior Area, Layer 6B (Mba)    MBA:312782570",C2 adrenaline cells (paxrat)    PAXRAT:163,Dorsal Motor Nucleus Of The Vagus (Bercat)    BERCAT:38,Tenth Thoracic Dorsal Root Ganglion    UBERON:0002853
Habenulo-Interpeduncular Tract Of Midbrain    UBERON:0023740,Superior Olivary Complex    UBERON:0002128,Gracile Fasciculus Of Medulla    UBERON:0002653,,First Lumbar Spinal Cord Segment    UBERON:0006448,Spinal Cord    FMA:7647,,,,,,,,,,,,,,,,Femoral Nerve    UBERON:0001267,,Dorsal Raphe Nucleus    UBERON:0002043,,Anterior Cingulate Area (Mba)    MBA:31,C3 adrenaline cells (paxrat)    PAXRAT:164,Dorsal Nucleus Of The Lateral Geniculate Body (Bercat)    BERCAT:39,Third Cervical Dorsal Root Ganglion    UBERON:0002840
Dorsal Raphe Nucleus    UBERON:0002043,Ventral Trigeminal Tract    UBERON:0002549,Granular Cell Layer Of Dorsal Cochlear Nucleus    UBERON:0029009,,First Sacral Spinal Cord Segment    UBERON:0006460,Spinal Cord Dorsal Column    UBERON:0005373,,,,,,,,,,,,,,,,Fibular Nerve    UBERON:0035652,,Ventral Nucleus Of Posterior Commissure    UBERON:0002044,,"Anterior Cingulate Area, Dorsal Part (Mba)    MBA:39",Edinger-Westphal nucleus (paxrat)    PAXRAT:291,Dorsal Nucleus Of The Lateral Lemniscus (Bercat)    BERCAT:40,Third Lumbar Dorsal Root Ganglion    UBERON:0002858
Ventral Nucleus Of Posterior Commissure    UBERON:0002044,Ventral Nucleus Of Lateral Lemniscus    UBERON:0002604,Hilum Of Inferior Olivary Complex    UBERON:0008333,,First Thoracic Spinal Cord Segment    UBERON:0006457,Spinal Cord Dorsal Horn    UBERON:0002256,,,,,,,,,,,,,,,,Forelimb Nerve    UBERON:0003441,,Ventral Tegmental Area    UBERON:0002691,,"Anterior Cingulate Area, Dorsal Part, Layer 1 (Mba)    MBA:935",F cell group of the vestibular complex (paxrat)    PAXRAT:310,"Dorsal Nucleus Of The Raphe, Lateral Division (Bercat)    BERCAT:41",Third Sacral Dorsal Root Ganglion    UBERON:0002862
Ventral Tegmental Area    UBERON:0002691,Trigeminal Nerve Root    UBERON:0004673,Inferior Cerebellar Peduncle    UBERON:0002163,,Floor Plate Spinal Cord Region    UBERON:0005723,Spinal Cord Dorsal White Commissure    UBERON:0007840,,,,,,,,,,,,,,,,Frontal Nerve (Branch Of Ophthalmic)    UBERON:0000942,,Ventral Tegmental Decussation    UBERON:0002615,,"Anterior Cingulate Area, Dorsal Part, Layer 2/3 (Mba)    MBA:211",Kîlliker-Fuse nucleus (paxrat)    PAXRAT:442,"Dorsal Nucleus Of The Raphe, Median Division (Bercat)    BERCAT:42",Third Thoracic Dorsal Root Ganglion    UBERON:0002847
Ventral Tegmental Decussation    UBERON:0002615,Facial Nerve Root    UBERON:0004674,Inferior Olivary Commissure    UBERON:0015250,,Fourth Lumbar Spinal Cord Segment    UBERON:0006451,Spinal Cord Ependyma    UBERON:0005359,,,,,,,,,,,,,,,,Glossopharyngeal Nerve    UBERON:0001649,,Medial Pes Lemniscus    UBERON:0002662,,"Anterior Cingulate Area, Dorsal Part, Layer 5 (Mba)    MBA:1015",Paxinos rat parcellation label root-PAXRAT:,"Dorsal Tegmental Nucleus, Central Division (Bercat)    BERCAT:43",Thoracic Dorsal Root Ganglion    UBERON:0002835
Medial Pes Lemniscus    UBERON:0002662,,Inferior Olivary Nucleus    UBERON:0007244,,Fourth Sacral Spinal Cord Segment    UBERON:0006463,Spinal Cord Gray Commissure    UBERON:0004677,,,,,,,,,,,,,,,,Great Auricular Nerve    UBERON:0008833,,Ventral Tegmental Nucleus    UBERON:0002438,,"Anterior Cingulate Area, Dorsal Part, Layer 6A (Mba)    MBA:919",Probst’s bundle (paxrat)    PAXRAT:812,"Dorsal Tegmental Nucleus, Pericentral Division (Bercat)    BERCAT:44",Twelfth Thoracic Dorsal Root Ganglion    UBERON:0002855
Ventral Tegmental Nucleus    UBERON:0002438,,Inferior Olive Beta Nucleus    UBERON:0035019,,Fourth Thoracic Spinal Cord Segment    UBERON:0006452,Spinal Cord Gray Matter    UBERON:0002315,,,,,,,,,,,,,,,,Greater Splanchnic Nerve    UBERON:0018680,,Medial Longitudinal Fasciculus Of Midbrain    UBERON:0002660,,"Anterior Cingulate Area, Dorsal Part, Layer 6B (Mba)    MBA:927",Purkinje cell layer of the cerebellum (paxrat)    PAXRAT:814,Edingerwestphal Nucleus (Bercat)    BERCAT:45,Vestibular Ganglion    UBERON:0002827
Medial Longitudinal Fasciculus Of Midbrain    UBERON:0002660,,Inferior Reticular Formation    UBERON:2000523,,Gracile Fasciculus Of Spinal Cord    UBERON:0005826,Spinal Cord Lateral Columns    UBERON:0005374,,,,,,,,,,,,,,,,Hindlimb Nerve    UBERON:0003442,,Mesencephalic Tract Of Trigeminal Nerve    UBERON:0002666,,"Anterior Cingulate Area, Layer 1 (Mba)    MBA:572",abducens nucleus (paxrat)    PAXRAT:33,Entorhinal Cortex (Bercat)    BERCAT:46,Abdominal Ganglion Of Visceral Hump    UBERON:0008964
Mesencephalic Tract Of Trigeminal Nerve    UBERON:0002666,,Inferior Salivatory Nucleus    UBERON:0002872,,Gray Matter Of Spinal Cord    UBERON:0002315,Spinal Cord Lateral Horn    UBERON:0004676,,,,,,,,,,,,,,,,Hyoideomandibular Nerve    UBERON:2002010,,Interpeduncular Nucleus    UBERON:0002145,,"Anterior Cingulate Area, Layer 2/3 (Mba)    MBA:1053",abducens nucleus retractor bulbi part (paxrat)    PAXRAT:34,Ependymal Layer (Bercat)    BERCAT:47,Abdominal Ganglion    UBERON:0009758
Interpeduncular Nucleus    UBERON:0002145,,Intermediate Reticular Formation    UBERON:0009776,,Intermediolateral Nucleus    UBERON:0002175,Spinal Cord Lateral Wall    UBERON:0009582,,,,,,,,,,,,,,,,Hypoglossal Nerve    UBERON:0001650,,Trochlear Nucleus    UBERON:0002722,,"Anterior Cingulate Area, Layer 5 (Mba)    MBA:739",accessory abducens nucleus (paxrat)    PAXRAT:35,External Cuneate Nucleus (Bercat)    BERCAT:48,Accessory Ciliary Ganglion    UBERON:0035776
Trochlear Nucleus    UBERON:0002722,,Intermediate Reticular Nucleus    UBERON:0009777,,Lamina I Of Gray Matter Of Spinal Cord    UBERON:0006118,Spinal Cord Reticular Nucleus    UBERON:0006319,,,,,,,,,,,,,,,,Inferior Alveolar Nerve    UBERON:0018405,,Substantia Nigra    UBERON:0002038,,"Anterior Cingulate Area, Layer 6A (Mba)    MBA:179",accessory abducens/facial nucleus (paxrat)    PAXRAT:36,External Nucleus Of The Inferior Colliculus (Bercat)    BERCAT:49,Acoustico-Facial Vii-Viii Ganglion Complex    UBERON:0012175
Substantia Nigra    UBERON:0002038,,Internal Arcuate Fiber Bundle    UBERON:0006087,,Lateral Cervical Nucleus    UBERON:0002176,Spinal Cord Ventral Commissure    UBERON:0004170,,,,,,,,,,,,,,,,Inferior Branch Of Oculomotor Nerve    UBERON:0015161,,Substantia Nigra Pars Compacta    UBERON:0001965,,"Anterior Cingulate Area, Layer 6B (Mba)    MBA:227",accessory facial nucleus (paxrat)    PAXRAT:37,Facial Nerve (Bercat)    BERCAT:50,Adult Cerebral Ganglion    UBERON:6110636
Substantia Nigra Pars Compacta    UBERON:0001965,,Interpolar Part Of Spinal Trigeminal Nucleus    UBERON:0002873,,Lateral Corticospinal Tract    UBERON:0002589,Spinal Cord Ventral Horn    UBERON:0002257,,,,,,,,,,,,,,,,Inferior Palpebral Branch Of Infra-Orbital Nerve    UBERON:0022296,,Substantia Nigra Pars Reticulata    UBERON:0001966,,"Anterior Cingulate Area, Ventral Part (Mba)    MBA:48",accessory nerve nucleus (paxrat)    PAXRAT:38,"Facial Nucleus, Lateral Division (Bercat)    BERCAT:51",Anterior Lateral Line Ganglion    UBERON:2001391
Substantia Nigra Pars Reticulata    UBERON:0001966,,Juxtarestiform Body    UBERON:0002592,,Lateral Spinal Nucleus    UBERON:0035024,Spinal Cord White Commissure    UBERON:0007838,,,,,,,,,,,,,,,,Infra-Orbital Nerve    UBERON:0018408,,Substantia Nigra Pars Lateralis    UBERON:0002995,,"Anterior Cingulate Area, Ventral Part, 6A (Mba)    MBA:810",accessory neurosecretory nuclei (paxrat)    PAXRAT:39,"Facial Nucleus, Medial Division (Bercat)    BERCAT:52",Autonomic Ganglion    UBERON:0001805
Substantia Nigra Pars Lateralis    UBERON:0002995,,Lateral Corticospinal Tract    UBERON:0002589,,Lumbar Spinal Cord Dorsal Column    UBERON:0005842,Spinal Ganglion Part Of Peripheral Nervous System,,,,,,,,,,,,,,,,Intercostal Nerve    UBERON:0003727,,Cerebral Crus    UBERON:0002631,,"Anterior Cingulate Area, Ventral Part, 6B (Mba)    MBA:819",accessory olfactory bulb (paxrat)    PAXRAT:40,Fornix (Bercat)    BERCAT:53,Cardiac Ganglion    UBERON:0014463
Cerebral Crus    UBERON:0002631,,Lateral Medullary Reticular Complex    UBERON:0009775,,Lumbar Spinal Cord Dorsal Horn    UBERON:0014638,Subdivision Of Spinal Cord Central Canal    UBERON:0014538,,,,,,,,,,,,,,,,Iris Nerve    UBERON:0003438,,Midbrain Tectum    UBERON:0002314,,"Anterior Cingulate Area, Ventral Part, Layer 1 (Mba)    MBA:588",accessory olfactory tract (paxrat)    PAXRAT:41,Fourth Ventricle (Bercat)    BERCAT:54,Celiac Ganglion    UBERON:0002262
Midbrain Tectum    UBERON:0002314,,Lateral Pericuneate Nucleus    UBERON:0002874,,Lumbar Spinal Cord Gray Commissure    UBERON:0033483,Substantia Gelatinosa    FMA:74019,,,,,,,,,,,,,,,,Jugal Ramule    UBERON:3010778,,Posterior Commissure    UBERON:0000936,,"Anterior Cingulate Area, Ventral Part, Layer 2/3 (Mba)    MBA:296",accessory optic tract (paxrat)    PAXRAT:42,Genu Of The Facial Nerve (Bercat)    BERCAT:55,Cervical Ganglion    UBERON:0001991
Posterior Commissure    UBERON:0000936,,Lateral Reticular Nucleus    UBERON:0002154,,Lumbar Spinal Cord Gray Matter    UBERON:0029636,Superior Part Of Vestibular Ganglion    UBERON:0002825,,,,,,,,,,,,,,,,Lacrimal Nerve    UBERON:0011096,,Corticotectal Tract    UBERON:0002556,,"Anterior Cingulate Area, Ventral Part, Layer 5 (Mba)    MBA:772",accessory trigeminal nucleus (paxrat)    PAXRAT:43,Gigantocellular Tegmental Field (Bercat)    BERCAT:56,Cervicothoracic Ganglion    UBERON:0002441
Corticotectal Tract    UBERON:0002556,,Medial Accessory Olive    UBERON:0014287,,Lumbar Spinal Cord Lateral Column    UBERON:0005850,Tract Of Spinal Cord    FMA:75683,,,,,,,,,,,,,,,,Laryngeal Nerve    UBERON:0035642,,Inferior Colliculus    UBERON:0001946,,Anterior Group Of The Dorsal Thalamus (Mba)    MBA:239,accumbens nucleus (paxrat)    PAXRAT:44,"Gracile Nucleus, Caudal Division (Bercat)    BERCAT:57",Cochlear Ganglion    UBERON:0000395
Inferior Colliculus    UBERON:0001946,,Medial Column    UBERON:2000542,,Lumbar Spinal Cord Lateral Horn    UBERON:0031906,Urophysis    UBERON:0011359,,,,,,,,,,,,,,,,Laryngeus Ventralis    UBERON:3010764,,Subcommissural Organ    UBERON:0002139,,Anterior Hypothalamic Area (Mba)    MBA:80,accumbens nucleus core (paxrat)    PAXRAT:45,"Gracile Nucleus, Rostral Division (Bercat)    BERCAT:58",Cranial Ganglion    UBERON:0001714
Subcommissural Organ    UBERON:0002139,,Medial Lemniscus Of Medulla    UBERON:0002748,,Lumbar Spinal Cord Ventral Column    UBERON:0005855,Ventral Commissural Nucleus Of Spinal Cord    UBERON:0034771,,,,,,,,,,,,,,,,Lateral Line Nerve    UBERON:0008906,,Parabigeminal Nucleus    UBERON:0002140,,Anterior Hypothalamic Nucleus (Mba)    MBA:88,accumbens nucleus shell (paxrat)    PAXRAT:46,Granular Layer Of The Raphe (Bercat)    BERCAT:59,Cranial Sensory Ganglion    UBERON:0009992
Parabigeminal Nucleus    UBERON:0002140,,Medial Longitudinal Fasciculus Of Medulla    UBERON:0002750,,Lumbar Spinal Cord Ventral Commissure    UBERON:0007834,Ventral Corticospinal Tract    UBERON:0002760,,,,,,,,,,,,,,,,Lateral Plantar Nerve    UBERON:0035110,,Pretectal Region    UBERON:0001944,,"Anterior Hypothalamic Nucleus, Anterior Part (Mba)    MBA:700",acoustic radiation (paxrat)    PAXRAT:47,Habenular Commissure (Bercat)    BERCAT:60,Dorsal Anterior Lateral Line Ganglion    UBERON:2001312
Pretectal Region    UBERON:0001944,,Medial Pericuneate Nucleus    UBERON:0002875,,Lumbar Spinal Cord Ventral Horn    UBERON:0030276,Ventral Gray Commissure Of Spinal Cord    FMA:77038,,,,,,,,,,,,,,,,Lateral Pterygoid Nerve    UBERON:0013647,,Olivary Pretectal Nucleus    UBERON:0002565,,"Anterior Hypothalamic Nucleus, Central Part (Mba)    MBA:708",acoustic stria (paxrat)    PAXRAT:48,Hypoglossal Nerve (Bercat)    BERCAT:61,Enteric Ganglion    UBERON:0001809
Olivary Pretectal Nucleus    UBERON:0002565,,Medial Subnucleus Of Solitary Tract    UBERON:0023390,,Lumbar Spinal Cord White Matter    UBERON:0026386,Ventral Nerve Root Of Lumbar Spinal Cord    UBERON:0024382,,,,,,,,,,,,,,,,Least Splanchnic Nerve    UBERON:0001964,,Nucleus Of Optic Tract    UBERON:0002996,,"Anterior Hypothalamic Nucleus, Dorsal Part (Mba)    MBA:716",agranular insular cortex (paxrat)    PAXRAT:49,Hypoglossal Nucleus (Bercat)    BERCAT:62,Epibranchial Ganglion    UBERON:0009127
Nucleus Of Optic Tract    UBERON:0002996,,Medulla Oblongata Anterior Median Fissure    UBERON:0003989,,Lumbar Spinal Cord    UBERON:0002792,Ventral Nerve Root Of Sacral Spinal Cord    UBERON:0023623,,,,,,,,,,,,,,,,Left Recurrent Laryngeal Nerve    UBERON:0011766,,Principal Pretectal Nucleus    UBERON:0002572,,"Anterior Hypothalamic Nucleus, Posterior Part (Mba)    MBA:724",agranular insular cortex dorsal part (paxrat)    PAXRAT:50,Inferior Central Nucleus (Bercat)    BERCAT:63,Fourth Lumbar Dorsal Root Ganglion    UBERON:0003943
